ccode,year,edu_ilo,age_group,gender,share_unemp,share_inact
TZA,2019,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2020,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2021,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2022,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2023,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2024,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2025,Lower secondary,55-64,female,0.0829299999999999,0.086
TZA,2015,Lower secondary,55-64,male,0.0708,0.14763
TZA,2016,Lower secondary,55-64,male,0.070632,0.14763
TZA,2017,Lower secondary,55-64,male,0.070448,0.14763
TZA,2018,Lower secondary,55-64,male,0.070264,0.14763
TZA,2019,Lower secondary,55-64,male,0.07008,0.14763
TZA,2020,Lower secondary,55-64,male,0.0708,0.14763
TZA,2021,Lower secondary,55-64,male,0.0708,0.14763
TZA,2022,Lower secondary,55-64,male,0.0708,0.14763
TZA,2023,Lower secondary,55-64,male,0.0708,0.14763
TZA,2024,Lower secondary,55-64,male,0.0708,0.14763
TZA,2025,Lower secondary,55-64,male,0.0708,0.14763
TZA,2015,Primary,15-24,female,0.0369899999999999,0.26464
TZA,2016,Primary,15-24,female,0.0351,0.24376
TZA,2017,Primary,15-24,female,0.0332099999999999,0.22288
TZA,2018,Primary,15-24,female,0.03132,0.202
TZA,2019,Primary,15-24,female,0.0294299999999999,0.18112
TZA,2020,Primary,15-24,female,0.02754,0.16024
TZA,2021,Primary,15-24,female,0.03312,0.16138
TZA,2022,Primary,15-24,female,0.0387,0.16252
TZA,2023,Primary,15-24,female,0.0442799999999999,0.16366
TZA,2024,Primary,15-24,female,0.0498599999999999,0.1648
TZA,2025,Primary,15-24,female,0.0498599999999999,0.1648
TZA,2015,Primary,15-24,male,0.0199166666666666,0.236085
TZA,2016,Primary,15-24,male,0.0184933333333333,0.20235
TZA,2017,Primary,15-24,male,0.01707,0.168615
TZA,2018,Primary,15-24,male,0.0156466666666666,0.13488
TZA,2019,Primary,15-24,male,0.0142233333333333,0.1011449999999999
TZA,2020,Primary,15-24,male,0.0128,0.06741
TZA,2021,Primary,15-24,male,0.01608,0.0644349999999999
TZA,2022,Primary,15-24,male,0.01936,0.06146
TZA,2023,Primary,15-24,male,0.02264,0.058485
TZA,2024,Primary,15-24,male,0.02592,0.05551
TZA,2025,Primary,15-24,male,0.02592,0.05551
TZA,2015,Primary,25-54,female,0.023275,0.1130283333333333
TZA,2016,Primary,25-54,female,0.02261,0.1089166666666666
TZA,2017,Primary,25-54,female,0.021945,0.104805
TZA,2018,Primary,25-54,female,0.02128,0.1006933333333333
TZA,2019,Primary,25-54,female,0.020615,0.0965816666666666
TZA,2020,Primary,25-54,female,0.01995,0.09247
TZA,2021,Primary,25-54,female,0.0201475,0.090375
TZA,2022,Primary,25-54,female,0.020345,0.08828
TZA,2023,Primary,25-54,female,0.0205424999999999,0.086185
TZA,2024,Primary,25-54,female,0.0207399999999999,0.08409
TZA,2025,Primary,25-54,female,0.0207399999999999,0.08409
TZA,2015,Primary,25-54,male,0.0077833333333333,0.0195116666666666
TZA,2016,Primary,25-54,male,0.0078566666666666,0.0199333333333333
TZA,2017,Primary,25-54,male,0.00793,0.0203549999999999
TZA,2018,Primary,25-54,male,0.0080033333333333,0.0207766666666666
TZA,2019,Primary,25-54,male,0.0080766666666666,0.0211983333333333
TZA,2020,Primary,25-54,male,0.00815,0.02162
TZA,2021,Primary,25-54,male,0.0078999999999999,0.01988
TZA,2022,Primary,25-54,male,0.00765,0.01814
TZA,2023,Primary,25-54,male,0.0074,0.0163999999999999
TZA,2024,Primary,25-54,male,0.00715,0.01466
TZA,2025,Primary,25-54,male,0.00715,0.01466
TZA,2015,Primary,55-64,female,0.0135166666666666,0.1476766666666666
TZA,2016,Primary,55-64,female,0.0119433333333333,0.1463533333333333
TZA,2017,Primary,55-64,female,0.0103699999999999,0.14503
TZA,2018,Primary,55-64,female,0.0087966666666666,0.1437066666666666
TZA,2019,Primary,55-64,female,0.0072233333333333,0.1423833333333333
TZA,2020,Primary,55-64,female,0.00565,0.14106
TZA,2021,Primary,55-64,female,0.00565,0.1336399999999999
TZA,2022,Primary,55-64,female,0.00565,0.12622
TZA,2023,Primary,55-64,female,0.00565,0.1187999999999999
TZA,2024,Primary,55-64,female,0.00565,0.1113799999999999
TZA,2025,Primary,55-64,female,0.00565,0.1113799999999999
TZA,2015,Primary,55-64,male,0.0084683333333333,0.0452983333333333
TZA,2016,Primary,55-64,male,0.0079666666666666,0.0461166666666666
TZA,2017,Primary,55-64,male,0.007465,0.046935
TZA,2018,Primary,55-64,male,0.0069633333333333,0.0477533333333333
TZA,2019,Primary,55-64,male,0.0064616666666666,0.0485716666666666
TZA,2020,Primary,55-64,male,0.00596,0.04939
TZA,2021,Primary,55-64,male,0.00596,0.0493
TZA,2022,Primary,55-64,male,0.00596,0.04921
TZA,2023,Primary,55-64,male,0.00596,0.04912
TZA,2024,Primary,55-64,male,0.00596,0.04903
TZA,2025,Primary,55-64,male,0.00596,0.04903
TZA,2015,Tertiary,15-24,female,0.215175,0.191825
TZA,2016,Tertiary,15-24,female,0.215175,0.191825
TZA,2017,Tertiary,15-24,female,0.215175,0.191825
TZA,2018,Tertiary,15-24,female,0.215175,0.191825
TZA,2019,Tertiary,15-24,female,0.215175,0.191825
TZA,2020,Tertiary,15-24,female,0.215175,0.191825
TZA,2021,Tertiary,15-24,female,0.22393625,0.203845
TZA,2022,Tertiary,15-24,female,0.2326975,0.2158649999999999
TZA,2023,Tertiary,15-24,female,0.24145875,0.2278849999999999
TZA,2024,Tertiary,15-24,female,0.25022,0.2399049999999999
TZA,2025,Tertiary,15-24,female,0.25022,0.2399049999999999
TZA,2015,Tertiary,15-24,male,0.291635,0.33936
TZA,2016,Tertiary,15-24,male,0.291635,0.33936
TZA,2017,Tertiary,15-24,male,0.291635,0.33936
TZA,2018,Tertiary,15-24,male,0.291635,0.33936
TZA,2019,Tertiary,15-24,male,0.291635,0.33936
TZA,2020,Tertiary,15-24,male,0.291635,0.33936
TZA,2021,Tertiary,15-24,male,0.2730875,0.29799375
TZA,2022,Tertiary,15-24,male,0.25454,0.2566275
TZA,2023,Tertiary,15-24,male,0.2359925,0.21526125
TZA,2024,Tertiary,15-24,male,0.217445,0.173895
TZA,2025,Tertiary,15-24,male,0.217445,0.173895
TZA,2015,Tertiary,25-54,female,0.0791849999999999,0.130665
TZA,2016,Tertiary,25-54,female,0.0791849999999999,0.12271
TZA,2017,Tertiary,25-54,female,0.0791849999999999,0.114755
TZA,2018,Tertiary,25-54,female,0.0791849999999999,0.1067999999999999
TZA,2019,Tertiary,25-54,female,0.0791849999999999,0.098845
TZA,2020,Tertiary,25-54,female,0.0791849999999999,0.09089
TZA,2021,Tertiary,25-54,female,0.07838875,0.07974125
TZA,2022,Tertiary,25-54,female,0.0775925,0.0685925
TZA,2023,Tertiary,25-54,female,0.07679625,0.05744375
TZA,2024,Tertiary,25-54,female,0.076,0.046295
TZA,2025,Tertiary,25-54,female,0.076,0.046295
TZA,2015,Tertiary,25-54,male,0.0326199999999999,0.10374375
TZA,2016,Tertiary,25-54,male,0.0326199999999999,0.0895749999999999
TZA,2017,Tertiary,25-54,male,0.0326199999999999,0.07540625
TZA,2018,Tertiary,25-54,male,0.0326199999999999,0.0612375
TZA,2019,Tertiary,25-54,male,0.0326199999999999,0.04706875
TZA,2020,Tertiary,25-54,male,0.0326199999999999,0.0329
TZA,2021,Tertiary,25-54,male,0.0300812499999999,0.02947625
TZA,2022,Tertiary,25-54,male,0.0275424999999999,0.0260525
TZA,2023,Tertiary,25-54,male,0.0250037499999999,0.02262875
TZA,2024,Tertiary,25-54,male,0.022465,0.019205
TZA,2025,Tertiary,25-54,male,0.022465,0.019205
TZA,2015,Tertiary,55-64,female,0.0387225,0.22986
TZA,2016,Tertiary,55-64,female,0.05484,0.22986
TZA,2017,Tertiary,55-64,female,0.02345,0.22986
TZA,2018,Tertiary,55-64,female,0.02329,0.22986
TZA,2019,Tertiary,55-64,female,0.02743,0.22986
TZA,2020,Tertiary,55-64,female,0.02837,0.22986
TZA,2021,Tertiary,55-64,female,0.03345,0.2461575
TZA,2022,Tertiary,55-64,female,0.03579,0.262455
TZA,2023,Tertiary,55-64,female,0.02828,0.2787524999999999
TZA,2024,Tertiary,55-64,female,0.03476,0.29505
TZA,2025,Tertiary,55-64,female,0.03476,0.29505
TZA,2015,Tertiary,55-64,male,0.0366849999999999,0.156035
TZA,2016,Tertiary,55-64,male,0.0366849999999999,0.156035
TZA,2017,Tertiary,55-64,male,0.0361,0.156035
TZA,2018,Tertiary,55-64,male,0.0366849999999999,0.156035
TZA,2019,Tertiary,55-64,male,0.0366849999999999,0.156035
TZA,2020,Tertiary,55-64,male,0.0366849999999999,0.156035
TZA,2021,Tertiary,55-64,male,0.036845,0.14526125
TZA,2022,Tertiary,55-64,male,0.0366849999999999,0.1344875
TZA,2023,Tertiary,55-64,male,0.0366849999999999,0.12371375
TZA,2024,Tertiary,55-64,male,0.0366849999999999,0.11294
TZA,2025,Tertiary,55-64,male,0.0366849999999999,0.11294
TZA,2015,Upper secondary,15-24,female,0.1443816666666666,0.5239716666666667
TZA,2016,Upper secondary,15-24,female,0.1368533333333333,0.4798333333333333
TZA,2017,Upper secondary,15-24,female,0.129325,0.435695
TZA,2018,Upper secondary,15-24,female,0.1217966666666666,0.3915566666666666
TZA,2019,Upper secondary,15-24,female,0.1142683333333333,0.3474183333333333
TZA,2020,Upper secondary,15-24,female,0.10674,0.30328
TZA,2021,Upper secondary,15-24,female,0.111595,0.28496
TZA,2022,Upper secondary,15-24,female,0.11645,0.26664
TZA,2023,Upper secondary,15-24,female,0.121305,0.24832
TZA,2024,Upper secondary,15-24,female,0.12616,0.23
TZA,2025,Upper secondary,15-24,female,0.12616,0.23
TZA,2015,Upper secondary,15-24,male,0.1622183333333333,0.4943166666666666
TZA,2016,Upper secondary,15-24,male,0.1430066666666666,0.4305933333333333
TZA,2017,Upper secondary,15-24,male,0.123795,0.36687
TZA,2018,Upper secondary,15-24,male,0.1045833333333333,0.3031466666666667
TZA,2019,Upper secondary,15-24,male,0.0853716666666666,0.2394233333333333
TZA,2020,Upper secondary,15-24,male,0.06616,0.1757
TZA,2021,Upper secondary,15-24,male,0.0676025,0.1626999999999999
TZA,2022,Upper secondary,15-24,male,0.069045,0.1497
TZA,2023,Upper secondary,15-24,male,0.0704875,0.1367
TZA,2024,Upper secondary,15-24,male,0.07193,0.1236999999999999
TZA,2025,Upper secondary,15-24,male,0.07193,0.1236999999999999
TZA,2015,Upper secondary,25-54,female,0.031565,0.165665
TZA,2016,Upper secondary,25-54,female,0.0381499999999999,0.16184
TZA,2017,Upper secondary,25-54,female,0.044735,0.158015
TZA,2018,Upper secondary,25-54,female,0.0513199999999999,0.15419
TZA,2019,Upper secondary,25-54,female,0.057905,0.150365
TZA,2020,Upper secondary,25-54,female,0.0644899999999999,0.14654
TZA,2021,Upper secondary,25-54,female,0.0634825,0.1447425
TZA,2022,Upper secondary,25-54,female,0.0624749999999999,0.142945
TZA,2023,Upper secondary,25-54,female,0.0614674999999999,0.1411475
TZA,2024,Upper secondary,25-54,female,0.06046,0.13935
TZA,2025,Upper secondary,25-54,female,0.06046,0.13935
TZA,2015,Upper secondary,25-54,male,0.0131566666666666,0.1721183333333333
TZA,2016,Upper secondary,25-54,male,0.0140733333333333,0.1423866666666666
TZA,2017,Upper secondary,25-54,male,0.01499,0.1126549999999999
TZA,2018,Upper secondary,25-54,male,0.0159066666666666,0.0829233333333333
TZA,2019,Upper secondary,25-54,male,0.0168233333333333,0.0531916666666666
TZA,2020,Upper secondary,25-54,male,0.01774,0.02346
TZA,2021,Upper secondary,25-54,male,0.0168824999999999,0.0240275
TZA,2022,Upper secondary,25-54,male,0.0160249999999999,0.024595
TZA,2023,Upper secondary,25-54,male,0.0151675,0.0251625
TZA,2024,Upper secondary,25-54,male,0.01431,0.02573
TZA,2025,Upper secondary,25-54,male,0.01431,0.02573
TZA,2015,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2016,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2017,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2018,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2019,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2020,Upper secondary,55-64,female,0.0,0.3614699999999999
TZA,2021,Upper secondary,55-64,female,0.0,0.3279574999999999
TZA,2022,Upper secondary,55-64,female,0.0,0.2944449999999999
TZA,2023,Upper secondary,55-64,female,0.0,0.2609325
TZA,2024,Upper secondary,55-64,female,0.0,0.22742
TZA,2025,Upper secondary,55-64,female,0.0,0.22742
TZA,2015,Upper secondary,55-64,male,0.5974342857142858,0.0947433333333333
TZA,2016,Upper secondary,55-64,male,0.4810014285714286,0.0934366666666666
TZA,2017,Upper secondary,55-64,male,0.3645685714285714,0.09213
TZA,2018,Upper secondary,55-64,male,0.2481357142857143,0.0908233333333333
TZA,2019,Upper secondary,55-64,male,0.1317028571428572,0.0895166666666666
TZA,2020,Upper secondary,55-64,male,0.0152699999999999,0.08821
TZA,2021,Upper secondary,55-64,male,0.0152699999999999,0.1045175
TZA,2022,Upper secondary,55-64,male,0.0152699999999999,0.1208249999999999
TZA,2023,Upper secondary,55-64,male,0.0152699999999999,0.1371325
TZA,2024,Upper secondary,55-64,male,0.0152699999999999,0.15344
TZA,2025,Upper secondary,55-64,male,0.0152699999999999,0.15344
